date,amount,price,sid,symbol,value
2017-04-11 00:00:00+00:00,149,271.55,139,TREN,-40460.950000000004
2017-04-18 00:00:00+00:00,261,156.64,14,BAJE,-40883.03999999999
2017-04-18 00:00:00+00:00,46,894.0,16,BBRM,-41124.0
2017-04-18 00:00:00+00:00,-114,338.0,39,CORF,38532.0
2017-04-18 00:00:00+00:00,75,555.0,47,ESCO,-41625.0
2017-04-18 00:00:00+00:00,-287,149.51,51,GAIL,42909.369999999995
2017-04-18 00:00:00+00:00,2595,16.1,54,GMRI,-41779.50000000001
2017-04-18 00:00:00+00:00,-88,421.88,135,TISC,37125.44
2017-04-25 00:00:00+00:00,-261,166.09,14,BAJE,43349.49
2017-04-25 00:00:00+00:00,9,4390.0,22,BJFS,-39510.0
2017-04-25 00:00:00+00:00,238,179.5,45,EDEL,-42721.0
2017-04-25 00:00:00+00:00,-174,275.35,68,HZNC,47910.9
2017-04-25 00:00:00+00:00,-596,60.75,123,SAIL,36207.0
2017-04-25 00:00:00+00:00,88,483.5,136,TITN,-42548.0
2017-05-02 00:00:00+00:00,76,535.0,56,GODI,-40660.0
2017-05-02 00:00:00+00:00,-236,212.0,70,IGAS,50032.0
2017-05-02 00:00:00+00:00,-535,69.2,98,NALU,37022.0
2017-05-02 00:00:00+00:00,67,616.2,122,REXP,-41285.4
2017-05-09 00:00:00+00:00,33,1275.0,21,BJFN,-42075.0
2017-05-09 00:00:00+00:00,212,198.5,44,DLF,-42082.0
2017-05-09 00:00:00+00:00,-67,625.0,122,REXP,41875.0
2017-05-09 00:00:00+00:00,-181,225.75,137,TOPO,40860.75
2017-05-09 00:00:00+00:00,-149,255.15,139,TREN,38017.35
2017-05-09 00:00:00+00:00,201,211.0,148,VGUA,-42411.0
2017-05-16 00:00:00+00:00,-77,775.0,23,BLKI,59675.0
2017-05-16 00:00:00+00:00,85,518.85,57,GODR,-44102.25
2017-05-16 00:00:00+00:00,85,515.0,67,HVEL,-43775.0
2017-05-16 00:00:00+00:00,-246,222.0,76,IOC,54612.0
2017-05-23 00:00:00+00:00,392,110.6,49,FED,-43355.2
2017-05-23 00:00:00+00:00,-76,576.0,56,GODI,43776.0
2017-05-30 00:00:00+00:00,-2595,14.45,54,GMRI,37497.75
2017-05-30 00:00:00+00:00,15,2629.59,113,PIRA,-39443.850000000006
2017-06-06 00:00:00+00:00,-85,487.0,67,HVEL,41395.0
2017-06-06 00:00:00+00:00,80,543.3,142,TVSM,-43464.0
2017-06-13 00:00:00+00:00,-61,699.41,34,CESC,42664.009999999995
2017-06-13 00:00:00+00:00,88,487.9,150,VOLT,-42935.2
2017-06-20 00:00:00+00:00,-9,4232.0,22,BJFS,38088.0
2017-06-27 00:00:00+00:00,53,859.5,23,BLKI,-45553.5
2017-06-27 00:00:00+00:00,291,153.2,52,GGAS,-44581.2
2017-06-27 00:00:00+00:00,-307,119.0,79,JNSP,36533.0
2017-06-27 00:00:00+00:00,63,692.2,122,REXP,-43608.600000000006
2017-06-27 00:00:00+00:00,-88,510.1,136,TITN,44888.8
2017-07-04 00:00:00+00:00,-291,151.8,52,GGAS,44173.8
2017-07-04 00:00:00+00:00,67,646.55,56,GODI,-43318.85
2017-07-04 00:00:00+00:00,58,755.0,85,LICH,-43790.0
2017-07-04 00:00:00+00:00,213,205.04,93,MOSS,-43673.52
2017-07-04 00:00:00+00:00,-309,172.6,119,RECM,53333.4
2017-07-04 00:00:00+00:00,-52,826.5,130,SUTV,42978.0
2017-07-04 00:00:00+00:00,-201,176.05,148,VGUA,35386.05
2017-07-25 00:00:00+00:00,-46,885.05,16,BBRM,40712.299999999996
2017-08-01 00:00:00+00:00,38,1154.0,64,HLL,-43852.0
2017-08-01 00:00:00+00:00,-49,982.25,99,NATP,48130.25
2017-08-01 00:00:00+00:00,88,519.35,101,NITT,-45702.8
2017-08-08 00:00:00+00:00,-212,191.55,44,DLF,40608.600000000006
2017-08-08 00:00:00+00:00,52,894.06,62,HDBK,-46491.119999999995
2017-08-08 00:00:00+00:00,-58,684.25,85,LICH,39686.5
2017-08-08 00:00:00+00:00,-88,500.8,101,NITT,44070.4
2017-08-22 00:00:00+00:00,-617,68.64,3,ADEL,42350.88
2017-08-22 00:00:00+00:00,116,377.85,7,APSE,-43830.600000000006
2017-08-22 00:00:00+00:00,-53,737.58,23,BLKI,39091.740000000005
2017-08-22 00:00:00+00:00,-392,106.3,49,FED,41669.6
2017-08-22 00:00:00+00:00,39,1120.0,58,GRAS,-43680.0
2017-08-22 00:00:00+00:00,71,617.1,136,TITN,-43814.1
2017-08-29 00:00:00+00:00,21,2090.5,29,BRIT,-43900.5
2017-08-29 00:00:00+00:00,-75,617.4,47,ESCO,46305.0
2017-08-29 00:00:00+00:00,-85,541.0,57,GODR,45985.0
2017-08-29 00:00:00+00:00,25,1754.5,63,HDFC,-43862.5
2017-09-05 00:00:00+00:00,-67,612.4,56,GODI,41030.799999999996
2017-09-05 00:00:00+00:00,26,1670.7,72,INBK,-43438.200000000004
2017-09-12 00:00:00+00:00,174,266.9,80,JSTL,-46440.6
2017-09-12 00:00:00+00:00,-15,2689.29,113,PIRA,40339.35
2017-09-12 00:00:00+00:00,76,609.65,135,TISC,-46333.4
2017-09-19 00:00:00+00:00,-116,405.5,7,APSE,47038.0
2017-09-19 00:00:00+00:00,408,118.95,10,ASOK,-48531.6
2017-09-19 00:00:00+00:00,5,8178.0,96,MRTI,-40890.0
2017-09-26 00:00:00+00:00,-25,1755.0,63,HDFC,43875.0
2017-09-26 00:00:00+00:00,157,292.68,70,IGAS,-45950.76
2017-10-03 00:00:00+00:00,16,2801.05,20,BJAT,-44816.8
2017-10-03 00:00:00+00:00,-52,901.99,62,HDBK,46903.48
2017-10-03 00:00:00+00:00,-26,1693.0,72,INBK,44018.0
2017-10-10 00:00:00+00:00,-213,227.5,93,MOSS,48457.5
2017-10-10 00:00:00+00:00,-88,523.95,150,VOLT,46107.600000000006
2017-10-17 00:00:00+00:00,-5,7851.0,96,MRTI,39255.0
2017-10-24 00:00:00+00:00,61,794.0,15,BATA,-48434.0
2017-10-24 00:00:00+00:00,-39,1180.55,58,GRAS,46041.45
2017-10-24 00:00:00+00:00,181,269.6,60,HALC,-48797.600000000006
2017-10-24 00:00:00+00:00,301,157.6,79,JNSP,-47437.6
2017-10-24 00:00:00+00:00,60,776.1,82,JUBI,-46566.0
2017-10-24 00:00:00+00:00,2,19599.0,108,PAGE,-39198.0
2017-10-31 00:00:00+00:00,29,1690.0,16,BBRM,-49010.0
2017-10-31 00:00:00+00:00,-38,1241.0,64,HLL,47158.0
2017-10-31 00:00:00+00:00,52,936.08,121,RELI,-48676.16
2017-10-31 00:00:00+00:00,-71,624.0,136,TITN,44304.0
2017-11-07 00:00:00+00:00,-63,783.45,122,REXP,49357.350000000006
2017-11-07 00:00:00+00:00,218,235.0,131,TAGL,-51230.0
2017-11-14 00:00:00+00:00,47,998.0,43,DIVI,-46906.0
2017-11-14 00:00:00+00:00,-301,171.0,79,JNSP,51471.0
2017-11-21 00:00:00+00:00,-408,115.35,10,ASOK,47062.799999999996
2017-11-21 00:00:00+00:00,182,270.0,137,TOPO,-49140.0
2017-11-28 00:00:00+00:00,-33,1772.0,21,BJFN,58476.0
2017-11-28 00:00:00+00:00,59,832.0,136,TITN,-49088.0
2017-12-12 00:00:00+00:00,68,711.0,57,GODR,-48348.0
2017-12-12 00:00:00+00:00,-181,238.45,60,HALC,43159.45
2017-12-12 00:00:00+00:00,-174,250.95,80,JSTL,43665.299999999996
2017-12-12 00:00:00+00:00,-52,907.35,121,RELI,47182.200000000004
2017-12-12 00:00:00+00:00,148,329.05,139,TREN,-48699.4
2017-12-12 00:00:00+00:00,32,1520.0,151,WHIR,-48640.0
2017-12-19 00:00:00+00:00,-16,2941.85,20,BJAT,47069.6
2017-12-19 00:00:00+00:00,260,186.19,51,GAIL,-48409.4
2017-12-26 00:00:00+00:00,-61,750.0,15,BATA,45750.0
2017-12-26 00:00:00+00:00,-76,644.88,135,TISC,49010.88
2018-01-02 00:00:00+00:00,42,1183.05,23,BLKI,-49688.1
2018-01-02 00:00:00+00:00,-21,2369.12,29,BRIT,49751.52
2018-01-02 00:00:00+00:00,34,1483.0,128,SRTR,-50422.0
2018-01-09 00:00:00+00:00,-517,268.62,73,INDB,138876.54
2018-01-09 00:00:00+00:00,95,540.0,134,TEML,-51300.0
2018-01-09 00:00:00+00:00,-148,345.0,139,TREN,51060.0
2018-01-16 00:00:00+00:00,-238,280.0,45,EDEL,66640.0
2018-01-16 00:00:00+00:00,35,1365.0,74,INED,-47775.0
2018-01-16 00:00:00+00:00,186,268.25,79,JNSP,-49894.5
2018-01-16 00:00:00+00:00,535,100.45,123,SAIL,-53740.75
2018-01-16 00:00:00+00:00,68,759.0,146,UNSP,-51612.0
2018-01-23 00:00:00+00:00,156,302.0,19,BION,-47112.0
2018-01-23 00:00:00+00:00,-157,312.0,70,IGAS,48984.0
2018-01-23 00:00:00+00:00,64,765.75,101,NITT,-49008.0
2018-01-23 00:00:00+00:00,52,987.7,112,PIIL,-51360.4
2018-01-23 00:00:00+00:00,-95,569.15,134,TEML,54069.25
2018-01-23 00:00:00+00:00,-80,717.9,142,TVSM,57432.0
2018-01-30 00:00:00+00:00,368,133.43,3,ADEL,-49102.240000000005
2018-01-30 00:00:00+00:00,-260,179.62,51,GAIL,46701.200000000004
2018-02-06 00:00:00+00:00,63,662.0,90,MINT,-41706.0
2018-02-06 00:00:00+00:00,-2,18300.0,108,PAGE,36600.0
2018-02-06 00:00:00+00:00,49,920.3,130,SUTV,-45094.7
2018-02-06 00:00:00+00:00,-32,1300.0,151,WHIR,41600.0
2018-02-20 00:00:00+00:00,-29,1577.95,16,BBRM,45760.55
2018-02-20 00:00:00+00:00,204,223.65,44,DLF,-45624.6
2018-02-20 00:00:00+00:00,53,869.55,89,MBFL,-46086.149999999994
2018-02-20 00:00:00+00:00,-52,850.25,112,PIIL,44213.0
2018-02-20 00:00:00+00:00,80,575.0,134,TEML,-46000.0
2018-02-20 00:00:00+00:00,-182,259.5,137,TOPO,47229.0
2018-02-27 00:00:00+00:00,8,5822.0,0,ABOT,-46576.0
2018-02-27 00:00:00+00:00,-47,1035.8,43,DIVI,48682.6
2018-02-27 00:00:00+00:00,-204,228.9,44,DLF,46695.6
2018-02-27 00:00:00+00:00,-35,1241.0,74,INED,43435.0
2018-02-27 00:00:00+00:00,83,567.98,75,INFY,-47142.340000000004
2018-02-27 00:00:00+00:00,-49,950.0,130,SUTV,46550.0
2018-03-06 00:00:00+00:00,9,5088.0,124,SANO,-45792.0
2018-03-06 00:00:00+00:00,-68,637.0,146,UNSP,43316.0
2018-03-13 00:00:00+00:00,-42,1036.45,23,BLKI,43530.9
2018-03-13 00:00:00+00:00,-34,1357.0,128,SRTR,46138.0
2018-03-20 00:00:00+00:00,-535,68.0,123,SAIL,36380.0
2018-03-27 00:00:00+00:00,-68,736.75,57,GODR,50099.0
2018-03-27 00:00:00+00:00,-218,264.0,131,TAGL,57552.0
2018-04-10 00:00:00+00:00,53,909.6,47,ESCO,-48208.8
2018-04-17 00:00:00+00:00,-368,100.58,3,ADEL,37013.44
2018-04-17 00:00:00+00:00,46,1038.45,111,PIDI,-47768.700000000004
2018-04-24 00:00:00+00:00,77,632.13,9,ARTI,-48674.01
2018-04-24 00:00:00+00:00,148,341.4,35,CHLA,-50527.2
2018-05-08 00:00:00+00:00,297,166.35,10,ASOK,-49405.95
2018-05-08 00:00:00+00:00,106,465.1,61,HCLT,-49300.600000000006
2018-05-08 00:00:00+00:00,29,1683.78,133,TCS,-48829.62
2018-05-08 00:00:00+00:00,-59,978.95,136,TITN,57758.05
2018-05-15 00:00:00+00:00,-106,460.15,61,HCLT,48775.899999999994
2018-05-15 00:00:00+00:00,38,1274.0,83,KTKM,-48412.0
2018-05-22 00:00:00+00:00,25,1924.7,72,INBK,-48117.5
2018-05-22 00:00:00+00:00,118,393.4,73,INDB,-46421.2
2018-05-22 00:00:00+00:00,-186,239.0,79,JNSP,44454.0
2018-05-22 00:00:00+00:00,-9,4950.0,124,SANO,44550.0
2018-06-05 00:00:00+00:00,16,2877.78,29,BRIT,-46044.48
2018-06-05 00:00:00+00:00,64,756.7,55,GOCP,-48428.8
2018-06-12 00:00:00+00:00,-77,581.85,9,ARTI,44802.450000000004
2018-06-12 00:00:00+00:00,5,9939.0,100,NEST,-49695.0
2018-06-19 00:00:00+00:00,-156,309.6,19,BION,48297.600000000006
2018-06-19 00:00:00+00:00,22,2235.0,21,BJFN,-49170.0
2018-06-26 00:00:00+00:00,-297,132.5,10,ASOK,39352.5
2018-06-26 00:00:00+00:00,-53,873.0,47,ESCO,46269.0
2018-06-26 00:00:00+00:00,31,1615.0,64,HLL,-50065.0
2018-06-26 00:00:00+00:00,56,905.0,87,MAHM,-50680.0
2018-07-03 00:00:00+00:00,-83,665.95,75,INFY,55273.850000000006
2018-07-17 00:00:00+00:00,-148,307.0,35,CHLA,45436.0
2018-07-17 00:00:00+00:00,1,28240.0,108,PAGE,-28240.0
2018-07-17 00:00:00+00:00,-80,654.0,134,TEML,52320.0
2018-07-24 00:00:00+00:00,35,1443.0,11,ASPN,-50505.0
2018-07-24 00:00:00+00:00,163,315.15,28,BRGR,-51369.45
2018-07-24 00:00:00+00:00,-64,894.67,55,GOCP,57258.88
2018-07-31 00:00:00+00:00,7,6922.0,22,BJFS,-48454.0
2018-07-31 00:00:00+00:00,187,276.0,48,EXID,-51612.0
2018-07-31 00:00:00+00:00,-25,1970.1,72,INBK,49252.5
2018-08-07 00:00:00+00:00,55,937.0,15,BATA,-51535.0
2018-08-07 00:00:00+00:00,61,878.7,55,GOCP,-53600.700000000004
2018-08-07 00:00:00+00:00,-63,955.0,90,MINT,60165.0
2018-08-07 00:00:00+00:00,-46,1099.95,111,PIDI,50597.700000000004
2018-08-21 00:00:00+00:00,122,454.25,42,DABU,-55418.5
2018-08-21 00:00:00+00:00,-38,1269.25,83,KTKM,48231.5
2018-09-11 00:00:00+00:00,-35,1295.0,11,ASPN,45325.0
2018-09-11 00:00:00+00:00,14,3570.0,109,PFIZ,-49980.0
2018-09-18 00:00:00+00:00,-187,270.7,48,EXID,50620.9
2018-09-18 00:00:00+00:00,74,730.0,75,INFY,-54020.0
2018-09-18 00:00:00+00:00,-56,949.45,87,MAHM,53169.200000000004
2018-09-18 00:00:00+00:00,44,1214.49,121,RELI,-53437.56
2018-09-25 00:00:00+00:00,368,133.5,3,ADEL,-49128.0
2018-09-25 00:00:00+00:00,-163,290.35,28,BRGR,47327.05
2018-09-25 00:00:00+00:00,-31,1600.0,64,HLL,49600.0
2018-09-25 00:00:00+00:00,81,624.95,67,HVEL,-50620.950000000004
2018-09-25 00:00:00+00:00,-60,1264.0,82,JUBI,75840.0
2018-09-25 00:00:00+00:00,7,6390.05,124,SANO,-44730.35
2018-10-09 00:00:00+00:00,-7,5412.0,22,BJFS,37884.0
2018-10-09 00:00:00+00:00,-16,2824.0,29,BRIT,45184.0
2018-10-09 00:00:00+00:00,78,595.4,53,GLEN,-46441.2
2018-10-09 00:00:00+00:00,-61,701.45,55,GOCP,42788.450000000004
2018-10-09 00:00:00+00:00,32,1415.0,74,INED,-45280.0
2018-10-09 00:00:00+00:00,-5,9380.75,100,NEST,46903.75
2018-10-09 00:00:00+00:00,18,2357.65,120,REDY,-42437.700000000004
2018-10-16 00:00:00+00:00,127,377.0,80,JSTL,-47879.0
2018-10-16 00:00:00+00:00,78,601.95,129,SUN,-46952.100000000006
2018-10-23 00:00:00+00:00,-22,2095.0,21,BJFN,46090.0
2018-10-23 00:00:00+00:00,-118,396.15,73,INDB,46745.7
2018-10-23 00:00:00+00:00,202,239.18,152,WIPR,-48314.36
2018-10-30 00:00:00+00:00,93,493.65,61,HCLT,-45909.45
2018-10-30 00:00:00+00:00,-53,979.0,89,MBFL,51887.0
2018-10-30 00:00:00+00:00,-64,1257.0,101,NITT,80448.0
2018-11-06 00:00:00+00:00,-122,368.0,42,DABU,44896.0
2018-11-06 00:00:00+00:00,31,1466.0,43,DIVI,-45446.0
2018-11-06 00:00:00+00:00,133,348.7,69,ICBK,-46377.1
2018-11-13 00:00:00+00:00,-127,344.0,80,JSTL,43688.0
2018-11-20 00:00:00+00:00,-8,7604.0,0,ABOT,60832.0
2018-11-20 00:00:00+00:00,-1,26546.0,108,PAGE,26546.0
2018-11-20 00:00:00+00:00,-29,1864.82,133,TCS,54079.78
2018-11-27 00:00:00+00:00,-74,625.5,75,INFY,46287.0
2018-11-27 00:00:00+00:00,-14,2825.0,109,PFIZ,39550.0
2018-11-27 00:00:00+00:00,457,101.4,118,PWFC,-46339.8
2018-11-27 00:00:00+00:00,-44,1097.5,121,RELI,48290.0
2018-11-27 00:00:00+00:00,-78,518.9,129,SUN,40474.2
2018-12-04 00:00:00+00:00,38,1288.0,5,APLH,-48944.0
2018-12-04 00:00:00+00:00,67,693.34,9,ARTI,-46453.78
2018-12-04 00:00:00+00:00,76,624.95,12,AXBK,-47496.200000000004
2018-12-04 00:00:00+00:00,58,814.9,41,CUMM,-47264.2
2018-12-11 00:00:00+00:00,-93,470.5,61,HCLT,43756.5
2018-12-11 00:00:00+00:00,223,195.0,131,TAGL,-43485.0
2019-01-01 00:00:00+00:00,327,148.2,71,IHTL,-48461.399999999994
2019-01-01 00:00:00+00:00,68,677.35,99,NATP,-46059.8
2019-01-01 00:00:00+00:00,-7,6370.0,124,SANO,44590.0
2019-01-08 00:00:00+00:00,-76,636.0,12,AXBK,48336.0
2019-01-08 00:00:00+00:00,36,1305.4,38,COLG,-46994.4
2019-01-08 00:00:00+00:00,-81,694.0,67,HVEL,56214.0
2019-01-08 00:00:00+00:00,-32,1632.1,74,INED,52227.2
2019-01-08 00:00:00+00:00,270,176.75,105,OILI,-47722.5
2019-01-22 00:00:00+00:00,-368,145.4,3,ADEL,53507.200000000004
2019-01-22 00:00:00+00:00,209,228.45,37,COAL,-47746.049999999996
2019-01-22 00:00:00+00:00,55,851.65,112,PIIL,-46840.75
2019-01-29 00:00:00+00:00,-78,635.9,53,GLEN,49600.2
2019-02-12 00:00:00+00:00,-68,679.3,99,NATP,46192.399999999994
2019-02-12 00:00:00+00:00,421,108.38,103,NTPC,-45627.979999999996
2019-02-12 00:00:00+00:00,95,478.4,135,TISC,-45448.0
2019-02-12 00:00:00+00:00,43,1058.0,136,TITN,-45494.0
2019-02-19 00:00:00+00:00,-58,660.05,41,CUMM,38282.899999999994
2019-02-19 00:00:00+00:00,586,80.5,49,FED,-47173.0
2019-02-26 00:00:00+00:00,-270,172.4,105,OILI,46548.0
2019-02-26 00:00:00+00:00,-18,2653.9,120,REDY,47770.200000000004
2019-02-26 00:00:00+00:00,-223,189.75,131,TAGL,42314.25
2019-02-26 00:00:00+00:00,-95,498.0,135,TISC,47310.0
2019-02-26 00:00:00+00:00,83,561.5,147,UPLL,-46604.5
2019-03-05 00:00:00+00:00,-38,1159.8,5,APLH,44072.4
2019-03-05 00:00:00+00:00,-209,233.4,37,COAL,48780.6
2019-03-05 00:00:00+00:00,103,439.1,39,CORF,-45227.3
2019-03-05 00:00:00+00:00,399,115.05,92,MNFL,-45904.95
2019-03-05 00:00:00+00:00,-421,119.17,103,NTPC,50170.57
2019-03-12 00:00:00+00:00,-586,91.9,49,FED,53853.4
2019-03-12 00:00:00+00:00,-327,145.0,71,IHTL,47415.0
2019-03-12 00:00:00+00:00,368,135.0,119,RECM,-49680.0
2019-03-19 00:00:00+00:00,-67,683.85,9,ARTI,45817.950000000004
2019-03-19 00:00:00+00:00,-133,398.4,69,ICBK,52987.2
2019-03-19 00:00:00+00:00,26,1848.9,74,INED,-48071.4
2019-03-19 00:00:00+00:00,53,893.5,77,IPCA,-47355.5
2019-03-26 00:00:00+00:00,61,831.1,57,GODR,-50697.1
2019-03-26 00:00:00+00:00,65,741.0,67,HVEL,-48165.0
2019-03-26 00:00:00+00:00,95,514.9,104,OEBO,-48915.5
2019-03-26 00:00:00+00:00,4,10348.0,117,PROC,-41392.0
2019-03-26 00:00:00+00:00,-202,257.1,152,WIPR,51934.200000000004
2019-04-02 00:00:00+00:00,33,1493.0,11,ASPN,-49269.0
2019-04-02 00:00:00+00:00,65,769.15,12,AXBK,-49994.75
2019-04-02 00:00:00+00:00,16,3024.8,21,BJFN,-48396.8
2019-04-02 00:00:00+00:00,6,7197.4,22,BJFS,-43184.399999999994
2019-04-02 00:00:00+00:00,-36,1255.0,38,COLG,45180.0
2019-04-09 00:00:00+00:00,15,3316.95,20,BJAT,-49754.25
2019-04-09 00:00:00+00:00,-4,10730.0,117,PROC,42920.0
2019-04-09 00:00:00+00:00,38,1316.42,121,RELI,-50023.96000000001
2019-04-16 00:00:00+00:00,-103,448.0,39,CORF,46144.0
2019-04-16 00:00:00+00:00,4,10736.75,117,PROC,-42947.0
2019-04-23 00:00:00+00:00,-33,1449.0,11,ASPN,47817.0
2019-04-23 00:00:00+00:00,160,313.55,70,IGAS,-50168.0
2019-04-30 00:00:00+00:00,-15,3261.0,20,BJAT,48915.0
2019-04-30 00:00:00+00:00,-31,1722.35,43,DIVI,53392.85
2019-04-30 00:00:00+00:00,51,977.7,90,MINT,-49862.700000000004
2019-04-30 00:00:00+00:00,193,262.0,116,PREG,-50566.0
2019-05-07 00:00:00+00:00,35,1410.0,83,KTKM,-49350.0
2019-05-07 00:00:00+00:00,-4,10427.95,117,PROC,41711.8
2019-05-14 00:00:00+00:00,-65,735.95,67,HVEL,47836.75
2019-05-14 00:00:00+00:00,-457,106.25,118,PWFC,48556.25
2019-05-14 00:00:00+00:00,65,732.0,138,TRCE,-47580.0
2019-05-21 00:00:00+00:00,77,670.05,122,REXP,-51593.85
2019-06-04 00:00:00+00:00,-95,560.0,104,OEBO,53200.0
2019-06-04 00:00:00+00:00,2,21676.0,126,SHCM,-43352.0
2019-06-11 00:00:00+00:00,279,185.95,52,GGAS,-51880.049999999996
2019-06-11 00:00:00+00:00,-38,1309.44,121,RELI,49758.72
2019-06-11 00:00:00+00:00,-77,659.1,122,REXP,50750.700000000004
2019-06-25 00:00:00+00:00,-53,944.7,77,IPCA,50069.100000000006
2019-07-02 00:00:00+00:00,-55,1454.0,15,BATA,79970.0
2019-07-02 00:00:00+00:00,-51,881.7,90,MINT,44966.700000000004
2019-07-09 00:00:00+00:00,-65,778.5,12,AXBK,50602.5
2019-07-09 00:00:00+00:00,-160,297.9,70,IGAS,47664.0
2019-07-09 00:00:00+00:00,86,545.05,104,OEBO,-46874.299999999996
2019-07-09 00:00:00+00:00,40,1250.0,127,SIEM,-50000.0
2019-07-16 00:00:00+00:00,496,102.9,14,BAJE,-51038.4
2019-07-16 00:00:00+00:00,-61,950.0,57,GODR,57950.0
2019-07-16 00:00:00+00:00,-368,149.75,119,RECM,55108.0
2019-07-23 00:00:00+00:00,199,250.0,131,TAGL,-49750.0
2019-07-23 00:00:00+00:00,-43,1090.0,136,TITN,46870.0
2019-07-23 00:00:00+00:00,-83,642.6,147,UPLL,53335.8
2019-07-30 00:00:00+00:00,-399,114.0,92,MNFL,45486.0
2019-07-30 00:00:00+00:00,-86,549.0,104,OEBO,47214.0
2019-07-30 00:00:00+00:00,124,406.1,139,TREN,-50356.4
2019-08-06 00:00:00+00:00,-6,6950.0,22,BJFS,41700.0
2019-08-06 00:00:00+00:00,231,208.25,59,GSPT,-48105.75
2019-08-06 00:00:00+00:00,72,685.5,122,REXP,-49356.0
2019-08-06 00:00:00+00:00,165,298.8,125,SBI,-49302.0
2019-08-06 00:00:00+00:00,-65,704.25,138,TRCE,45776.25
2019-08-13 00:00:00+00:00,5,9050.0,0,ABOT,-45250.0
2019-08-20 00:00:00+00:00,-496,96.9,14,BAJE,48062.4
2019-08-20 00:00:00+00:00,4,12114.0,100,NEST,-48456.0
2019-08-20 00:00:00+00:00,-165,287.3,125,SBI,47404.5
2019-08-20 00:00:00+00:00,-40,1168.1,127,SIEM,46724.0
2019-08-20 00:00:00+00:00,175,286.75,137,TOPO,-50181.25
2019-08-27 00:00:00+00:00,64,755.05,9,ARTI,-48323.2
2019-09-03 00:00:00+00:00,33,1496.0,5,APLH,-49368.0
2019-09-03 00:00:00+00:00,-2,18579.0,126,SHCM,37158.0
2019-09-17 00:00:00+00:00,-64,779.95,9,ARTI,49916.8
2019-09-17 00:00:00+00:00,-16,3424.95,21,BJFN,54799.2
2019-09-17 00:00:00+00:00,138,364.25,28,BRGR,-50266.5
2019-09-17 00:00:00+00:00,27,1814.75,64,HLL,-48998.25
2019-09-17 00:00:00+00:00,-26,1944.1,74,INED,50546.6
2019-09-17 00:00:00+00:00,213,239.8,78,ITC,-51077.4
2019-09-17 00:00:00+00:00,-72,678.0,122,REXP,48816.0
2019-09-24 00:00:00+00:00,66,819.05,34,CESC,-54057.299999999996
2019-10-01 00:00:00+00:00,65,807.0,75,INFY,-52455.0
2019-10-01 00:00:00+00:00,-213,259.1,78,ITC,55188.3
2019-10-01 00:00:00+00:00,26,1887.45,151,WHIR,-49073.700000000004
2019-10-15 00:00:00+00:00,29,1807.7,11,ASPN,-52423.3
2019-10-15 00:00:00+00:00,30,1730.0,15,BATA,-51900.0
2019-10-15 00:00:00+00:00,-66,770.0,34,CESC,50820.0
2019-10-15 00:00:00+00:00,33,1529.8,38,COLG,-50483.4
2019-10-15 00:00:00+00:00,-279,175.0,52,GGAS,48825.0
2019-10-15 00:00:00+00:00,204,258.9,114,PLNG,-52815.6
2019-10-15 00:00:00+00:00,-193,283.6,116,PREG,54734.8
2019-10-22 00:00:00+00:00,-175,284.75,137,TOPO,49831.25
2019-10-29 00:00:00+00:00,-65,651.0,75,INFY,42315.0
2019-10-29 00:00:00+00:00,-35,1597.4,83,KTKM,55909.0
2019-10-29 00:00:00+00:00,8,6500.0,124,SANO,-52000.0
2019-11-05 00:00:00+00:00,32,1679.5,127,SIEM,-53744.0
2019-11-05 00:00:00+00:00,79,689.45,150,VOLT,-54466.55
2019-11-19 00:00:00+00:00,-33,1408.8,5,APLH,46490.4
2019-11-19 00:00:00+00:00,2606,21.3,54,GMRI,-55507.8
2019-11-19 00:00:00+00:00,-231,220.0,59,GSPT,50820.0
2019-11-19 00:00:00+00:00,129,417.0,70,IGAS,-53793.0
2019-11-26 00:00:00+00:00,107,509.0,27,BPCL,-54463.0
2019-12-10 00:00:00+00:00,262,207.45,3,ADEL,-54351.899999999994
2019-12-10 00:00:00+00:00,-79,680.0,150,VOLT,53720.0
2019-12-17 00:00:00+00:00,56,947.7,97,NAFL,-53071.200000000004
2019-12-17 00:00:00+00:00,-204,274.65,114,PLNG,56028.6
2019-12-24 00:00:00+00:00,57,950.7,23,BLKI,-54189.9
2019-12-24 00:00:00+00:00,105,515.05,39,CORF,-54080.24999999999
2019-12-24 00:00:00+00:00,243,226.0,52,GGAS,-54918.0
2019-12-24 00:00:00+00:00,-27,1952.0,64,HLL,52704.0
2019-12-24 00:00:00+00:00,12,4235.1,109,PFIZ,-50821.200000000004
2019-12-24 00:00:00+00:00,35,1554.17,121,RELI,-54395.950000000004
2019-12-24 00:00:00+00:00,-8,6880.05,124,SANO,55040.4
2019-12-24 00:00:00+00:00,-32,1538.0,127,SIEM,49216.0
2019-12-24 00:00:00+00:00,-124,522.2,139,TREN,64752.8
2020-01-07 00:00:00+00:00,-29,1711.0,11,ASPN,49619.0
2020-01-07 00:00:00+00:00,-30,1710.0,15,BATA,51300.0
2020-01-07 00:00:00+00:00,31,1688.0,82,JUBI,-52328.0
2020-01-07 00:00:00+00:00,307,175.95,92,MNFL,-54016.649999999994
2020-01-14 00:00:00+00:00,-33,1480.0,38,COLG,48840.0
2020-01-14 00:00:00+00:00,103,536.2,69,ICBK,-55228.600000000006
